[ok] led auto
[ok] time 600
[ok] gain max
[ok] read 100
77,0.96,hi,500
78,0.96,hi,500
79,0.96,hi,500
80,0.96,hi,500
81,0.96,hi,500
82,0.96,hi,500
83,0.96,hi,500
84,0.96,hi,500
85,0.96,hi,500
86,0.96,hi,500
87,0.96,hi,500
88,0.96,hi,500
89,0.96,hi,500
90,0.96,hi,500
91,0.96,hi,500
92,0.96,hi,500
93,0.96,hi,500
94,0.96,hi,500
95,0.96,hi,500
96,0.96,hi,500
97,0.96,hi,500
98,0.96,hi,500
99,0.96,hi,500
100,0.96,hi,500
[ok] gain med
[ok] read 100
1,0.95,med,500
2,0.95,med,500
3,0.95,med,500
4,0.98,med,500
5,0.95,med,500
6,0.95,med,500
7,0.95,med,500
8,0.98,med,500
9,0.95,med,500
10,0.95,med,500
11,0.98,med,500
12,0.98,med,500
13,0.95,med,500
14,0.98,med,500
15,0.98,med,500
16,0.98,med,500
17,0.95,med,500
18,0.95,med,500
19,0.95,med,500
20,0.95,med,500
21,0.95,med,500
22,0.95,med,500
23,0.98,med,500
24,0.98,med,500
25,0.95,med,500
26,0.95,med,500
27,0.95,med,500
28,0.95,med,500
29,0.98,med,500
30,0.98,med,500
31,0.95,med,500
32,0.95,med,500
33,0.95,med,500
34,0.98,med,500
35,0.98,med,500
36,0.98,med,500
37,0.98,med,500
38,0.95,med,500
39,0.98,med,500
40,0.95,med,500
41,0.95,med,500
42,0.95,med,500
43,0.95,med,500
44,0.95,med,500
45,0.98,med,500
46,0.98,med,500
47,0.95,med,500
48,0.95,med,500
49,0.95,med,500
50,0.95,med,500
51,0.95,med,500
52,0.98,med,500
53,0.98,med,500
54,0.95,med,500
55,0.95,med,500
56,0.98,med,500
57,0.95,med,500
58,0.95,med,500
59,0.98,med,500
60,0.95,med,500
61,0.95,med,500
62,0.95,med,500
63,0.95,med,500
64,0.95,med,500
65,0.98,med,500
66,0.95,med,500
67,0.95,med,500
68,0.95,med,500
69,0.95,med,500
70,0.95,med,500
71,0.95,med,500
72,0.95,med,500
73,0.98,med,500
74,0.98,med,500
75,0.95,med,500
76,0.95,med,500
77,0.98,med,500
78,0.95,med,500
79,0.95,med,500
80,0.95,med,500
81,0.95,med,500
82,0.95,med,500
83,0.95,med,500
84,0.95,med,500
85,0.95,med,500
86,0.95,med,500
87,0.95,med,500
88,0.98,med,500
89,0.95,med,500
90,0.95,med,500
91,0.95,med,500
92,0.95,med,500
93,0.95,med,500
94,0.98,med,500
95,0.95,med,500
96,0.95,med,500
97,0.95,med,500
98,0.95,med,500
99,0.95,med,500
100,0.98,med,500
[ok] gain low
[ok] read 100
1,0.82,lo,500
2,0.82,lo,500
3,0.82,lo,500
4,0.82,lo,500
5,0.82,lo,500
6,0.82,lo,500
7,0.82,lo,500
8,0.82,lo,500
9,0.82,lo,500
10,0.82,lo,500
11,0.82,lo,500
12,0.82,lo,500
13,0.82,lo,500
14,0.82,lo,500
15,0.82,lo,500
16,0.82,lo,500
17,0.82,lo,500
18,0.82,lo,500
19,0.82,lo,500
20,0.82,lo,500
21,0.82,lo,500
22,0.82,lo,500
23,0.82,lo,500
24,0.82,lo,500
25,0.82,lo,500
26,0.82,lo,500
27,0.82,lo,500
28,0.82,lo,500
29,0.82,lo,500
30,0.82,lo,500
31,0.82,lo,500
32,0.82,lo,500
33,0.82,lo,500
34,0.82,lo,500
35,0.82,lo,500
36,0.82,lo,500
37,0.82,lo,500
38,0.82,lo,500
39,0.82,lo,500
40,0.82,lo,500
41,0.82,lo,500
42,0.82,lo,500
43,0.82,lo,500
44,0.82,lo,500
45,0.82,lo,500
46,0.82,lo,500
47,0.82,lo,500
48,0.82,lo,500
49,0.82,lo,500
50,0.82,lo,500
51,0.82,lo,500
52,0.82,lo,500
53,0.82,lo,500
54,0.82,lo,500
55,0.82,lo,500
56,0.82,lo,500
57,0.82,lo,500
58,0.82,lo,500
59,0.82,lo,500
60,0.82,lo,500
61,0.82,lo,500
62,0.82,lo,500
63,0.82,lo,500
64,0.82,lo,500
65,0.82,lo,500
